Grid_ID,Lat,Lon,All_Richness,Widespread_Richness,Intermediate_Richness,Restricted_Richness,Highly_restricted_Richness,Continent,TEMPR,PREC,TEMP,AREA,PERIMETER,Hw,TEMPLGM,PRECLGM,ALTR,ALTM,HII,MDE_Continent,MDE_Globe,TEMPWATER
2457,-13.4840002,-54.5,26,20,4,2,,South America,19.59088883,1735.714097,23.75759895,0.000102104,0.213444281,0.000938287,-3.876425929,-1348.022083,251,445.3836806,5.049027778,46.87,61.71,24.92050096
2458,-13.4840002,-53.5,7,7,,,,South America,20.49959022,1651.633125,24.21426301,0.001032739,1.24580536,0.00710064,-4.291246222,-1384.971597,220,389.7013889,4.797986111,49.82,64.4,25.38329712
2459,-13.4840002,-52.5,26,18,7,,1,South America,20.23958334,1564.648542,24.75304107,0.000252375,0.650000015,0.002090825,-4.682523131,-1435.886667,182,373.5451389,6.481736111,46.85,60.24,25.86715637
2460,-13.4840002,-51.5,19,14,5,,,South America,18.97906941,1545.219375,25.70832377,0.00749576,4.63158338,-2.854763144,-5.071532935,-1465.484444,251,267.5520833,5.75125,50.28,61.38,26.87988941
2461,-13.4840002,-50.5,6,5,,1,,South America,17.82186115,1558.897083,25.93792128,0.011897358,8.929592488,-2.329619987,-5.452400679,-1487.083264,146,251.5607639,9.646527778,52.71,61.56,27.17029884
2462,-13.4840002,-49.5,8,7,1,,,South America,17.51920821,1554.700972,25.46544037,0.000607187,1.479500012,0.004497239,-5.794492472,-1759.074375,295,333.3020833,14.62923611,53.75,61.14,26.35857969
2463,-13.4840002,-48.5,82,55,21,6,,South America,17.01559028,1530.284653,24.45968778,0.167112749,24.44084559,-0.348004339,-6.195397293,-2017.644514,614,496.0538194,10.08409722,54.03,61.17,25.78940908
2464,-13.4840002,-47.5,95,53,31,10,1,South America,16.26459023,1551.227222,23.75399277,0.000171706,0.189465732,0.000211584,-6.803474546,-1997.132222,1219,688.0972222,7.964722222,55.49,59.92,24.88196354
2465,-13.4840002,-46.5,59,41,16,2,,South America,16.40531245,1389.966667,24.17317593,0.000273583,0.474444285,0.002244451,-7.491737849,-1689.432847,594,681.7934028,13.82777778,54.43,58.25,25.02234022
2466,-13.4840002,-45.5,16,12,2,1,1,South America,17.35382639,1093.783056,23.27580845,0.000250938,0.320000003,0.002080349,-7.826949659,-1337.452431,274,780.3107639,11.61430556,54.31,56.53,24.57087724
2467,-13.4840002,-44.5,63,35,18,7,3,South America,18.018743,975.4235417,23.57586862,3.29E-05,0.07005572,0.000339557,-7.386962999,-1155.151597,358,658.2673611,16.41465278,53.27,55.4,25.45324601
2468,-13.4840002,-43.5,54,34,10,8,2,South America,17.53243751,831.7084722,24.91718605,0.013535784,4.897704795,-2.593614005,-6.149473368,-832.3503472,379,481.5694444,21.18229167,51.96,52.8,26.29195158
2469,-13.4840002,-42.5,49,31,18,,,South America,17.03091665,819.9040972,22.5329728,0.000775,0.982999996,0.005551052,-4.655202268,-729.7448611,861,781.6111111,20.44236111,51.12,49.95,24.24984849
2470,-13.4840002,-41.5,219,110,79,24,6,South America,15.81539579,815.6679861,21.17754745,0.001411375,1.654999988,0.009263124,-3.293826681,-632.639375,1379,851.6527778,20.58958333,48.06,48.22,22.90528365
2471,-13.4840002,-40.5,60,40,17,3,,South America,13.00576386,684.0816667,21.73636805,0.02229781,9.862937824,-3.214938972,-2.280303241,-477.8863194,747,532.5104167,20.11895833,45.53,44.54,23.2685784
2472,-13.4840002,-39.5,113,83,26,3,1,South America,10.44926832,1485.199522,22.18418579,0.006557672,1.561957256,-0.108968169,-1.821098089,-639.9052778,834,335.5729167,19.75680011,41.98,41.38,23.72465913
2473,-13.4840002,-38.5,55,34,18,3,,South America,9.51275475,1991.115472,24.64232077,0.001703565,1.10648015,0.366962255,-1.465829888,-693.954375,26,11.04054054,23.27897294,36.29,37.73,25.76602581
2475,-13.4840002,13.5,18,9,6,3,,Africa,14.9072361,677.3664583,22.73009057,9.13E-06,0.017999999,0.000105891,-1.11531308,73.565,1860,747.9895833,15.061875,21.49,35.71,24.15666082
2476,-13.4840002,14.5,18,12,3,3,,Africa,18.62357639,1164.586389,19.75669676,0.000701125,0.389999999,0.005092148,-1.069925339,69.32131944,1219,1356.993056,17.46083333,23.76,37.92,21.46864951
2477,-13.4840002,15.5,3,3,,,,Africa,21.0185,1254.726944,19.10358074,0.018495335,9.698141566,0.052790657,-1.346237858,16.44013889,443,1619.522569,16.16555556,24.82,39.13,20.83359207
2478,-13.4840002,16.5,11,4,5,1,1,Africa,22.361625,1178.899861,19.48776968,0.000158562,0.154499997,0.001387321,-1.817285603,-9.950625,322,1611.685764,17.13270833,26.42,40.62,20.52909893
2479,-13.4840002,17.5,3,2,,1,,Africa,23.16678472,1114.891944,19.54226417,6.94E-06,0.026500001,8.24E-05,-2.299074351,27.59083333,265,1481.340278,14.80298611,25.94,41.25,20.50099703
2480,-13.4840002,18.5,1,1,,,,Africa,23.72445835,1098.126736,19.38755816,3.58E-05,0.086499998,0.000366043,-2.60206798,64.279375,332,1447.880208,6.534791667,26.62,42.56,20.38141805
2481,-13.4840002,19.5,3,3,,,,Africa,23.35835416,1070.131042,19.73669329,8.75E-06,0.0215,0.000101906,-2.598484329,68.5175,346,1361.232639,7.81,25.39,42.71,20.71230834
2485,-13.4840002,23.5,1,,1,,,Africa,25.55594438,1030.884514,20.6786247,0.002549219,2.087450877,-0.159177639,-1.870971634,-20.08527778,132,1102.642361,12.04256944,21.42,44.5,22.77183829
2486,-13.4840002,24.5,3,2,1,,,Africa,25.75952776,1017.011736,20.29501939,8.13E-06,0.0145,9.52E-05,-1.976886871,-45.90027778,149,1142.173611,10.19381944,21.26,45.5,23.10063377
2489,-13.4840002,27.5,1,1,,,,Africa,26.39452775,1096.29,20.40838832,0.001238938,1.018999991,0.00829283,-2.302823193,-117.6188194,172,1179.293403,11.90506944,31.94,54.7,22.57413518
2490,-13.4840002,28.5,3,2,1,,,Africa,24.75173608,1122.668611,20.15626157,0.000769125,0.989499989,0.005514824,-2.387499112,-149.7595139,272,1245.416667,15.128125,32.74,54.86,21.93771827
2491,-13.4840002,29.5,6,2,4,,,Africa,23.78030556,1047.492222,19.50936314,0.001579195,2.442738985,0.009674501,-2.460060452,-163.3671528,495,1331.027778,12.99930556,33.24,54.95,20.92302027
2492,-13.4840002,30.5,11,7,2,2,,Africa,22.87081248,995.023125,20.80028386,0.001065823,0.407888546,0.007294503,-2.497151319,-160.8132639,1164,1122.184028,8.466458333,33.94,55.52,22.20174398
2493,-13.4840002,31.5,14,10,3,1,,Africa,23.18916664,925.1765278,23.42394734,6.86E-05,0.201499999,0.000657361,-2.473978028,-168.1345833,1147,718.8541667,11.37756944,32.2,54.33,24.49210617
2494,-13.4840002,32.5,4,4,,,,Africa,22.38263188,941.7252083,22.01710474,0.000153,0.305000003,0.001344116,-2.526332468,-183.8425694,850,962.3159722,15.914375,32.16,53.97,22.74621364
2495,-13.4840002,33.5,6,5,,1,,Africa,21.0363125,880.9890278,20.35441581,0.000122576,0.280555723,0.001104018,-2.489360246,-204.7922917,591,1130.395833,19.74215278,30.49,52.71,21.98865379
2496,-13.4840002,34.5,9,8,,1,,Africa,15.9396805,1147.146736,23.00964062,0.437823724,5.400999992,0.361615648,-2.280318522,-205.2247222,840,610.7465278,15.47987157,27.5,50.51,23.37490771
2497,-13.4840002,35.5,14,11,1,2,,Africa,17.15023609,1186.576319,21.3215816,0.025548415,0.948111443,0.093690636,-2.204536459,-286.2597222,925,960.6892361,12.73891345,24.46,48.4,21.52791741
2500,-13.4840002,38.5,4,2,2,,,Africa,18.75184724,1031.611736,24.57008275,0.00047375,0.299499996,0.003626476,-1.824971654,-248.7497222,332,486.8611111,11.28895833,16.44,38.99,24.67570974
2501,-13.4840002,39.5,9,8,,1,,Africa,16.49240969,1032.257222,25.21413974,0.006106095,2.473786146,-2.169483884,-1.790610536,-175.0163889,388,344.5989583,13.47916667,14.53,36.72,25.41761288
2502,-13.4840002,40.5,3,3,,,,Africa,14.46113715,897.1808091,25.04921785,0.000465047,0.427026221,0.256688374,-1.76302348,-103.9371528,352,146.425656,13.20788177,12.19,34.11,25.90137345
2505,-13.4840002,48.5,65,44,11,9,1,Africa,14.2662864,1854.661376,24.68974115,0.000574602,0.84676299,0.038091387,-2.917277189,-1217.235764,2249,295.6702413,17.86602692,12.9,10.26,24.39380491
2506,-13.4840002,49.5,49,35,7,6,1,Africa,13.89004124,1596.440917,24.1462809,0.003332131,3.067973687,-0.135596442,-2.646883684,-749.2398611,1850,429.0473684,15.85310855,12.69,10.08,23.44512416
2507,-13.4840002,50.5,4,4,,,,Africa,12.30552628,1760.775,25.45138159,0.0002425,0.244500003,0.002018693,-2.10094697,-443.9520833,209,33.51162791,21.14896373,12.1,9.61,24.32060101
2511,-13.4840002,126.5,5,2,3,,,Australasia,19.51672677,1042.269555,27.58506318,3.19E-05,0.043500001,0.000330024,-1.765294658,-5.587777778,75,19.30555556,4,23.27,33.26,27.81494089
2512,-13.4840002,127.5,3,3,,,,Australasia,19.67820232,1095.348315,27.6149719,3.81E-06,0.012500001,4.76E-05,-1.727293133,-4.433472222,112,49.63888889,4,24.78,33.38,27.44808691
2513,-13.4840002,129.5,37,26,11,,,Australasia,18.75261407,1576.073461,27.07180947,0.000216813,0.401000008,0.001829134,-2.047047522,-55.98375,58,21.14285714,3.028871391,30.13,36.84,28.35657323
2514,-13.4840002,130.5,175,101,52,21,1,Australasia,20.8563857,1521.625133,27.12880946,0.00581118,6.920444222,0.029915791,-2.188740774,-25.35326389,226,46.31318681,4.587654696,32.23,37.83,28.96666931
2515,-13.4840002,131.5,117,74,31,12,,Australasia,21.82397218,1302.806042,27.26537268,0.000456688,0.953999988,0.003512617,-2.297990403,3.578541667,255,101.1371528,3.378819444,33.65,39.03,28.92356081
2516,-13.4840002,132.5,124,64,40,20,,Australasia,20.46927781,1320.773194,27.1371817,3.48E-05,0.099000002,0.00035679,-2.426500272,11.56847222,396,184.2482639,1.280555556,35.3,40.06,28.32557893
2517,-13.4840002,133.5,36,18,11,6,1,Australasia,21.01484722,1192.076597,26.28469037,3.46E-05,0.0755,0.000355052,-2.572677358,6.764305556,310,324.6701389,0.922222222,35.25,40.08,27.47015866
2518,-13.4840002,134.5,95,62,28,5,,Australasia,22.09481943,1035.467153,27.03059865,0.000461,0.760000005,0.003541454,-2.563440339,29.13881944,288,141.7690972,2.961111111,36.18,41,28.42293603
2519,-13.4840002,135.5,49,36,11,2,,Australasia,20.16064307,1078.253215,26.92247135,0.008476959,6.346055755,0.040438513,-2.534620355,59.80173611,329,87.09222423,2.361752516,34.42,40.76,28.40654471
2520,-13.4840002,136.5,66,42,18,6,,Australasia,16.08963582,1107.8244,26.93637842,0.003818438,3.023555699,0.021260732,-2.506350421,68.69694444,114,20.38425926,9.931251876,30.32,38.79,27.15957207
2521,-13.4840002,141.5,66,36,25,5,,Australasia,16.6226082,1574.14722,26.27495825,0.001578875,2.468222906,0.010185392,-2.831719585,114.4898611,84,30.24621212,6.068965517,34.95,38.46,28.29292284
2522,-13.4840002,142.5,83,52,23,7,1,Australasia,17.07079868,1450.772153,26.03784434,0.000119625,0.272999994,0.001080351,-2.556017105,152.8759722,232,103.4201389,3.895277778,37.01,39.93,28.20587117
2523,-13.4840002,143.5,53,38,13,2,,Australasia,14.84828967,1655.837777,25.17773882,0.00087275,1.135500027,0.00614753,-2.326527761,171.3814583,667,180.8244048,4.861111111,36.71,40.31,26.63567283
2527,-12.4840002,-76.5,32,29,1,2,,South America,16.06172494,243.6275234,13.51303022,0.000636812,0.80188856,0.004686324,-2.135598951,19.58027778,4803,1898.06681,16.81978514,34.76,37.74,14.60061491
2528,-12.4840002,-75.5,3,3,,,,South America,17.53840277,730.0009722,6.402390914,0.005771625,6.269500005,0.029751582,-2.233345485,46.32756944,3664,4192.265625,15.67194444,38.63,40.98,6.620322868
2529,-12.4840002,-74.5,1,,1,,,South America,16.72606944,965.9577083,13.02942853,0.013004595,4.383900717,-5.33028498,-2.332850982,9.511597222,4162,3116.78125,17.38645833,40.56,43.64,9.588313719
2530,-12.4840002,-73.5,10,7,3,,,South America,14.52121528,1474.997569,19.28404659,0.009157723,2.726778809,-2.331380658,-2.381566822,-41.76486111,3633,1909.204861,8.099583333,43.24,45.9,15.33664382
2531,-12.4840002,-72.5,43,30,8,4,1,South America,15.31088887,1536.751597,19.47601389,0.000553408,0.434261145,0.362898872,-2.365795714,-102.675,3909,1879.355903,10.55201389,43.59,47.04,15.78960692
2532,-12.4840002,-71.5,12,10,2,,,South America,14.11845138,2581.822222,22.42634144,0.008756533,2.958359877,-2.628513523,-2.33194877,-349.1421528,3664,1010.720486,4.498402778,44.07,48.12,20.12267203
2533,-12.4840002,-70.5,77,60,15,2,,South America,13.49611127,3623.699583,24.80114641,0.020081435,7.930523909,-9.441139121,-2.371854417,-918.430625,444,324.1736111,5.253194444,46.99,51.14,23.94102116
2534,-12.4840002,-69.5,77,59,17,1,,South America,14.399986,2536.517153,25.0433883,0.019459731,7.761352353,-10.55019571,-2.597704319,-734.8061111,165,257.4131944,7.697152778,46.51,52.74,24.87784296
2535,-12.4840002,-68.5,24,18,6,,,South America,14.92815954,1884.580556,25.45977804,0.016238652,3.872157199,-4.262058776,-2.911897459,-568.3803472,100,212.3142361,4.284236111,48.28,54.96,25.51523042
2536,-12.4840002,-67.5,12,7,5,,,South America,15.28520833,1703.195139,25.94519272,0.002964616,2.827900584,0.35829582,-3.141200795,-680.5353472,71,183.7326389,4.789652778,48.87,57.2,26.45268213
2537,-12.4840002,-66.5,2,2,,,,South America,15.51472898,1611.746389,26.48040362,0.015142206,9.350841885,-2.611443762,-3.182297723,-724.8440278,47,162.6371528,6.543888889,49.15,58.21,26.76787835
2538,-12.4840002,-65.5,1,,1,,,South America,15.36045826,1585.691806,26.69800724,0.098207872,42.02750295,-3.892056624,-3.069300591,-555.5219444,49,148.4965278,5.795416667,47.29,57.17,27.0758721
2539,-12.4840002,-64.5,17,12,5,,,South America,15.21271528,1544.515833,26.36526705,0.061272799,31.59861743,-13.33301273,-2.922529798,-460.4014583,268,155.9965278,5.73875,48.24,59.81,26.99149939
2540,-12.4840002,-63.5,4,1,3,,,South America,15.55494443,1523.798681,25.73432695,0.021332224,12.97995233,-4.683490943,-2.846692993,-526.6996528,111,160.7708333,3.655347222,44.65,57.6,26.76211066
2542,-12.4840002,-61.5,2,2,,,,South America,18.00343066,1619.247083,24.64918289,0.000373625,0.778555724,0.002948747,-2.964969911,-703.3703472,331,285.5364583,7.780069444,47.44,62.12,25.65169157
2543,-12.4840002,-60.5,21,18,3,,,South America,18.55677083,1830.16625,24.13090335,0.004637835,1.307933984,0.024921443,-3.099496243,-748.6003472,373,404.2291667,11.57097222,50.36,64.58,24.74819331
2544,-12.4840002,-59.5,2,1,1,,,South America,18.96677777,1961.668264,24.12970255,5.44E-06,0.019,6.59E-05,-3.225745961,-675.5784028,313,411.640625,5.034444444,50.93,65.06,24.93924538
2545,-12.4840002,-58.5,1,1,,,,South America,19.46012497,2004.706319,24.55580525,0.000287798,0.397387317,0.109785946,-3.31448524,-707.0090972,224,344.296875,4.957847222,51.02,66.18,25.51372519
2546,-12.4840002,-57.5,7,5,1,1,,South America,18.24994434,2080.089375,24.56206856,0.000317569,0.177887996,0.00255796,-3.366450551,-840.2779167,185,330.7708333,4.028888889,51.41,65.5,25.28074266
2547,-12.4840002,-56.5,8,8,,,,South America,18.19854165,2149.213819,24.50163453,0.000220605,0.470594006,0.001857304,-3.435155079,-1198.006597,145,346.2239583,6.636041667,49.89,65.49,25.20764636
2548,-12.4840002,-55.5,14,12,2,,,South America,19.07954168,1919.04375,24.48009198,0.00108084,1.523589988,0.007382155,-3.613021681,-1798.720903,124,381.4322917,9.488333333,48.55,63.3,25.09464893
2549,-12.4840002,-54.5,14,13,1,,,South America,19.47587507,1765.590417,24.52262874,0.000316333,0.690555721,0.00254924,-3.907844008,-1777.519444,113,350.7621528,1.772361111,45.6,60.36,25.0951872
2551,-12.4840002,-52.5,7,5,1,,1,South America,19.88781245,1643.672222,25.25847018,0.003939851,4.085460873,0.367293719,-4.611015039,-1772.374931,116,333.28125,2.882916667,44.37,58,25.73385997
2552,-12.4840002,-51.5,118,61,41,10,6,South America,18.22154866,1620.785486,26.08030466,0.002880097,2.358701187,0.04724249,-4.950920653,-1799.059653,208,283.6840278,5.345347222,47.66,59.58,26.69191567
2553,-12.4840002,-50.5,18,7,7,4,,South America,17.32165971,1593.845347,26.50145946,0.019823694,11.49283082,-7.708906711,-5.258557331,-1693.753194,120,211.1197917,4.925972222,50.89,60.69,27.35101964
2554,-12.4840002,-49.5,21,14,6,1,,South America,17.49525008,1610.530486,25.90783098,0.002982896,2.487944265,0.017345123,-5.533397,-1851.947778,167,260.28125,8.979791667,52.89,60.82,26.78238484
2555,-12.4840002,-48.5,71,48,19,3,1,South America,17.78362505,1555.724097,25.19318432,0.032709427,16.07538894,-3.856135796,-5.880282137,-1980.958611,648,332.9045139,8.658125,53.58,60.39,26.95913411
2556,-12.4840002,-47.5,42,25,11,6,,South America,17.90521533,1440.885278,25.08959607,3.89E-05,0.095499997,0.000395354,-6.43882551,-1970.591528,624,378.4930556,8.887708333,54.36,58.96,26.87784078
2557,-12.4840002,-46.5,23,16,6,1,,South America,16.97971513,1468.075347,24.64813656,0.001530828,1.362032058,0.009922747,-7.11948729,-1973.96875,629,609.9878472,14.19215278,54.78,57.71,25.3668025
2558,-12.4840002,-45.5,50,30,15,4,1,South America,17.7734236,1291.710694,23.77513107,0.000152062,0.332499993,0.001336815,-7.474633739,-1492.911944,391,737.4791667,14.91256944,54.63,56.66,25.1264333
2559,-12.4840002,-44.5,48,32,10,4,2,South America,19.37794443,1048.271597,23.23535621,0.000411562,0.74749998,0.003208356,-7.108963542,-1277.063958,415,730.4357639,13.21243056,53.9,54.25,25.30532157
2560,-12.4840002,-43.5,12,10,1,1,,South America,18.76288885,863.0242361,24.93319241,0.012901474,4.308883274,-3.440962736,-5.927097771,-930.3188889,532,514.6961806,17.08208333,53.34,52.74,26.25805877
2561,-12.4840002,-42.5,40,23,14,3,,South America,17.83699995,736.265,22.99913512,0.000120813,0.301000006,0.001089882,-4.483884286,-715.5214583,902,769.4322917,16.09493056,52.13,49.94,24.4969161
2562,-12.4840002,-41.5,160,99,52,6,3,South America,15.94068749,808.8659722,21.25565134,0.000322287,0.519387318,0.161142566,-3.126854168,-621.18125,1041,835.9878472,17.55305556,49.31,48.66,22.59737919
2563,-12.4840002,-40.5,96,63,26,6,1,South America,14.00636805,719.4740278,22.50503038,0.007005678,2.932627611,-1.857966963,-2.18200723,-496.4870833,571,426.1284722,19.03826389,46.21,45.03,24.17747365
2564,-12.4840002,-39.5,195,133,50,11,1,South America,12.35549301,760.6584028,23.12840566,0.014728002,9.236485593,-2.11360324,-1.710943,-441.1546528,574,247.1215278,21.80375,42.5,42.06,25.22479074
2565,-12.4840002,-38.5,212,137,62,11,2,South America,11.67157981,1449.593845,24.00343491,0.004971832,6.164698919,0.396587409,-1.504299739,-564.9009722,303,110.7316602,26.05501829,37.66,38.05,25.87193444
2566,-12.4840002,-37.5,67,46,19,1,1,South America,11.33215367,1743.864552,24.38172154,0.000114188,0.317500008,0.001036556,-1.278193553,-482.3458333,120,56.68115942,20.14026299,31.76,33.02,25.97351634
2567,-12.4840002,12.5,13,7,3,3,,Africa,13.81090889,311.6636364,24.47284097,2.22E-05,0.059499997,0.000237761,-1.053033293,30.96076389,35,10.875,24.63716814,18.24,33.53,NA
2568,-12.4840002,13.5,35,16,13,6,,Africa,14.83078045,560.0031489,23.38200537,0.00039425,0.671999992,0.003090339,-0.66730151,72.83006944,1202,412.3298153,18.41089276,20.96,36.05,23.67217006
2570,-12.4840002,15.5,13,6,6,1,,Africa,19.27969444,1377.100694,19.44280324,0.000319938,0.402999995,0.00257466,-0.762128175,115.5142361,921,1629.413194,17.98902778,25.4,39.02,19.81727609
2571,-12.4840002,16.5,20,8,9,3,,Africa,21.25555553,1340.855486,19.25855758,7.99E-05,0.1655,0.000753624,-1.233719598,83.63965278,324,1704.284722,18.03138889,26.59,39.89,19.8116716
2572,-12.4840002,17.5,14,5,6,3,,Africa,23.1276111,1189.896528,20.05397397,0.000136938,0.350000014,0.001218194,-1.601914335,86.033125,401,1413.482639,16.72319444,26,40.6,21.11581027
2573,-12.4840002,18.5,5,3,2,,,Africa,23.70553475,1180.39625,19.54909318,5.62E-06,0.021999998,6.80E-05,-1.83907958,118.0520833,343,1422.883681,12.04902778,25.71,41.55,20.41377431
2574,-12.4840002,19.5,2,2,,,,Africa,22.46088889,1164.6175,19.78197569,0.000127875,0.231999997,0.00114633,-1.91406368,106.7077083,350,1364.057292,6.440833333,22.29,39.98,20.76558874
2575,-12.4840002,20.5,2,2,,,,Africa,22.29179165,1146.596319,19.97598496,0.003554658,2.665832829,0.020046482,-1.84376156,92.42909722,311,1239.470486,7.856388889,20.23,39.25,21.52799309
2576,-12.4840002,21.5,1,,,1,,Africa,24.34999305,1156.415972,20.37819559,0.018324704,22.20516404,0.073289749,-1.692615124,52.15097222,112,1111.064236,6.395555556,16.89,38.05,23.12219273
2581,-12.4840002,26.5,2,2,,,,Africa,25.60051385,1202.165556,19.40673929,0.001468313,1.730999998,0.009578744,-2.152842951,-120.8203472,278,1308.480903,12.22222222,26.61,50.7,21.73428025
2582,-12.4840002,27.5,6,1,2,2,1,Africa,26.12381248,1199.450208,19.49782869,0.003953063,4.029999991,0.021873341,-2.282540208,-147.8831944,216,1293.298611,15.1725,30.71,52.86,21.95425043
