Grid_ID,Lat,Lon,Richness,Continent,TEMPR,PREC,TEMP,AREA,PERIMETER,Hw,TEMPLGM,PRECLGM,ALTR,ALTM,MDE,HII
4256,2.51597,-78.5,4,South America,7.815263824,4335.654986,26.05448351,0.027368695,5.459099526,-8.884629273,-2.868385098,337.8701389,98,20.95867769,117.96,14.30754537
4257,2.51597,-77.5,17,South America,10.18782062,3935.013592,23.30494484,0.006401208,1.84977696,0,-2.935649869,289.3611111,3200,677.5204461,127.06,16.80115385
4258,2.51597,-76.5,52,South America,11.44647222,1971.051597,15.28210533,0.001528163,1.093904004,0.009908135,-2.85838164,150.7004167,3795,2265.838542,135.27,20.37881944
4259,2.51597,-75.5,31,South America,10.59613194,1649.183611,19.05934201,0.014742425,8.015880051,0.239788651,-2.677359963,120.3365972,3285,1609.473958,139.39,19.90451389
4260,2.51597,-74.5,48,South America,11.11325694,2133.667847,23.3350978,1.69E-05,0.038480322,0.06472128,-2.490993047,159.5125694,2947,709.9670139,142.83,9.260069444
4261,2.51597,-73.5,68,South America,12.49996526,2505.837292,26.18758218,0.016970966,6.02142017,-8.942926354,-2.365386585,199.0683333,990,294.3611111,148.46,6.948472222
4262,2.51597,-72.5,112,South America,13.17190964,2679.721667,27.38492994,0.01773253,6.702032377,-7.696022978,-2.347017917,182.081875,189,215.8732639,149.14,8.471041667
4263,2.51597,-71.5,9,South America,12.18994449,2658.081181,26.81177372,0.015582768,6.498123905,-5.991773586,-2.393434058,201.5953472,266,199.4774306,152.47,4.557986111
4265,2.51597,-69.5,4,South America,11.65332631,3109.589861,26.05754574,0.013723576,4.771383258,-2.699071018,-2.030743988,583.7288194,255,181.1493056,151.84,2.946666667
4266,2.51597,-68.5,7,South America,12.2284306,3341.643542,26.18894267,0.000840015,0.406218084,0.328009018,-1.576873903,893.6440972,284,146.1701389,150.19,1.815
4267,2.51597,-67.5,150,South America,13.18310414,3464.078472,26.42798727,0.010306431,4.220173924,-4.675059961,-1.204275048,1207.329722,65,117.2204861,147.76,2.401527778
4268,2.51597,-66.5,143,South America,13.40307657,3364.351111,26.73374824,0.006266387,5.063420324,-1.064279598,-1.00550746,1235.721319,104,110.6770833,140.96,2.1625
4269,2.51597,-65.5,139,South America,12.68849979,2784.819097,26.66171908,0.003470078,1.686454653,-0.791477295,-0.940440075,893.9448611,641,179.703125,128.41,1.325694444
4273,2.51597,-61.5,77,South America,11.00429858,1926.758681,26.93005958,0.003201246,3.938164359,0.388109034,-0.486649596,472.6352778,925,143.0052083,131.14,3.911944444
4274,2.51597,-60.5,107,South America,10.99284037,1731.988819,27.36688599,0.014259485,9.592849856,-2.436239385,-0.268500666,393.3779861,527,128.25,130.94,9.147291667
4275,2.51597,-59.5,190,South America,11.16754857,1616.315694,27.10043919,6.34E-05,0.200944266,0.000612911,-0.147918461,375.6440972,242,178.0642361,125.51,7.205069444
4276,2.51597,-58.5,12,South America,10.81640929,1728.762986,26.15489292,0.006079279,1.967549374,0,-0.251263611,430.3383333,211,241.0659722,114.69,3.186180556
4279,2.51597,-55.5,10,South America,11.32472908,1980.915208,25.29737608,1.44E-05,0.047000002,0.000160282,-1.066060457,411.7915972,464,372.9479167,74.66,4.125486111
4283,2.51597,-51.5,7,South America,11.11544424,2697.369653,25.97509197,5.93E-05,0.135499998,0.00057727,-1.495872399,812.5772222,264,108.8368056,70.58,4.003680556
4284,2.51597,-50.5,18,South America,10.70683076,2572.41642,26.75515873,0.001468785,2.339055762,0.009581353,-1.631208244,959.3354167,48,11.26553672,73.93,7.1504329
4355,3.51597,-77.5,34,South America,9.163259395,5083.291312,25.76055273,0.009234255,2.543496535,0,-2.5301716,700.2198611,1483,134.2782258,126.84,15.84912281
4356,3.51597,-76.5,111,South America,10.6559375,2055.221042,19.56244646,0.002868072,1.942916646,0.012030787,-2.636398138,343.5040972,3883,1541.053819,133.09,22.94284722
4357,3.51597,-75.5,28,South America,11.11648611,1696.583819,19.93043893,0.004699718,1.933261405,-0.878115575,-2.621052659,182.8682639,3571,1576.145833,139.7,19.44520833
4358,3.51597,-74.5,55,South America,10.15984028,1832.074583,18.20225463,0.007524993,4.463552538,0.084197709,-2.565174485,188.426875,3585,1708.21875,143.14,14.70736111
4359,3.51597,-73.5,95,South America,12.28570133,2872.292431,25.53607089,0.004170394,2.155467308,-0.299473147,-2.485524906,202.7815972,2170,384.3038194,146.46,16.04180556
4360,3.51597,-72.5,72,South America,13.27756949,2704.363889,26.90305871,0.003186791,2.358815433,0.064214634,-2.517981184,141.7743056,107,207.8506944,148.35,9.619861111
4361,3.51597,-71.5,3,South America,12.86124323,2569.581181,26.70819788,2.32E-05,0.075500001,0.000247455,-2.586048867,58.573125,116,197.4774306,146.39,3.657916667
4362,3.51597,-70.5,7,South America,11.93575714,2665.770903,26.44163192,0.007638404,3.695089227,-1.679117134,-2.516191254,62.60576389,152,176.2309028,147.65,1.160486111
4364,3.51597,-68.5,7,South America,12.0921666,3034.196806,26.65142622,0.03067163,10.22672554,-12.2077281,-1.48808847,627.5297917,74,122.8611111,149.36,2.807430556
4365,3.51597,-67.5,189,South America,12.96923613,3198.654653,27.0704369,0.031796448,13.25759074,-10.03188849,-1.012081274,978.0415972,42,104.4913194,146.78,2.618611111
4366,3.51597,-66.5,151,South America,13.27790281,3253.115833,26.95980266,0.01218883,5.079769581,-4.541168991,-0.795916412,1165.279792,785,162.3333333,140.93,1.6175
4367,3.51597,-65.5,162,South America,13.02888904,2911.596528,25.24948957,0.004575573,1.685494812,-0.778343841,-0.787148446,897.7359028,2223,528.2065972,129.91,1.923333333
4369,3.51597,-63.5,220,South America,11.68289589,2668.260833,24.75562586,0.005397155,1.503192741,0,-0.826012438,564.9063889,963,552.8090278,97.81,3.044930556
4371,3.51597,-61.5,108,South America,11.29054163,1975.8675,26.68085328,0.010822556,5.472760865,-3.877903648,-0.649039929,339.0938194,658,159.1545139,125.95,5.178958333
4372,3.51597,-60.5,53,South America,11.28026382,1685.776528,27.4658585,0.022508655,19.21077635,-5.928252424,-0.591151621,211.1664583,345,100.5590278,126.52,11.56194444
4373,3.51597,-59.5,172,South America,10.74068739,1633.488125,26.79867911,0.019479203,29.72309252,0.447415468,-0.638337653,175.691875,777,192.7447917,121.83,6.840486111
4374,3.51597,-58.5,38,South America,10.60585452,1840.732431,26.50761775,0.015758226,4.620525902,-5.002267297,-0.824004978,235.4224306,368,144.0694444,112.25,4.409513889
4375,3.51597,-57.5,21,South America,11.26221545,1999.872014,26.0150292,0.037626179,4.964903983,0,-1.15622832,280.3113889,510,195.5902778,102.42,5.785972222
4377,3.51597,-55.5,19,South America,11.4930413,2296.452014,25.97392361,0.000974645,0.468959785,0,-1.625172481,317.5933333,452,196.8663194,80.48,2.556944444
4378,3.51597,-54.5,26,South America,11.52975001,2456.768819,25.65350866,0.010522406,3.38527584,-4.048026322,-1.633780928,401.6840278,454,175.3072917,76.72,2.606666667
4379,3.51597,-53.5,29,South America,11.66125694,2611.525903,25.25995685,0.000762922,0.496145674,0,-1.641267016,407.1329861,425,199.4114583,68.17,4.971319444
4381,3.51597,-51.5,46,South America,11.55838693,3091.321253,26.01486308,0.008658154,2.470682737,-1.144282872,-1.861878136,506.6026389,156,47.39781022,71.81,5.610489406
4449,4.5159702,-77.5,37,South America,7.892840155,6607.54323,25.80598833,0.000202812,0.537000013,0.001724561,-2.390555857,556.7545139,169,48.26612903,122.42,10.31577001
4450,4.5159702,-76.5,71,South America,9.322173579,3913.785833,22.92370312,0.000115938,0.225000001,0.001050679,-2.570319442,305.3794444,3345,810.5746528,131.82,14.92715278
4451,4.5159702,-75.5,104,South America,10.50407637,1789.091528,17.00980903,9.77E-05,0.142000003,0.000902021,-2.671509839,158.0490278,4501,1998.967014,137.42,22.029375
4452,4.5159702,-74.5,179,South America,11.65802776,1735.462361,19.48115885,0.007144767,3.598759891,-2.691602526,-2.659776299,92.63625,3751,1602.560764,141.28,26.28951389
4453,4.5159702,-73.5,167,South America,11.78046527,2534.855833,19.58797541,0.006022002,4.04713841,0.12688051,-2.636133984,151.8872222,3371,1458.5625,145.67,19.99736111
4454,4.5159702,-72.5,143,South America,13.53428452,2816.733542,26.52299654,0.020137493,8.405514569,-9.24227399,-2.630392634,105.2675694,1499,212.4583333,145.65,13.54368056
4455,4.5159702,-71.5,93,South America,13.66924306,2573.539306,26.71639932,0.018521264,7.460136294,-7.025176425,-2.627015957,17.10375,107,162.7430556,146.39,8.481458333
4456,4.5159702,-70.5,11,South America,13.14112506,2726.379028,26.78968778,0.001017537,2.062886621,0.110708717,-2.488661468,-45.35819444,98,149.7847222,145.19,7.115277778
4457,4.5159702,-69.5,5,South America,12.33843062,2755.526944,26.94921761,0.001246625,3.110499994,0.008336574,-2.059802398,105.1240278,99,143.3732639,147.47,4.824722222
4458,4.5159702,-68.5,6,South America,12.36004865,2827.871389,27.24478037,0.010357131,6.26562952,-1.773750977,-1.494374111,395.696875,77,117.3940972,143.9,3.03125
4459,4.5159702,-67.5,168,South America,12.95925692,2864.338403,26.74782811,0.021713332,7.417623918,-3.811185668,-1.050220426,675.1725,1528,229.7621528,143.73,2.756527778
4460,4.5159702,-66.5,150,South America,13.85897228,2860.842014,26.2688941,0.013384896,7.501755018,-4.262135925,-0.853957491,909.2800694,1501,354.7829861,140.18,2.288958333
4461,4.5159702,-65.5,201,South America,13.83429166,2861.619514,25.20990219,0.000242875,0.479999999,0.00202144,-0.840796318,827.759375,1419,611.5972222,134.76,1.171041667
4463,4.5159702,-63.5,189,South America,12.09945133,2831.069375,24.75987036,9.68E-05,0.078942183,0.185292543,-0.887040238,750.0270139,983,596.4756944,117.04,2.803194444
4464,4.5159702,-62.5,209,South America,11.61610409,2601.048264,24.70151187,0.003195274,1.3080285,0,-0.853167544,602.4793056,614,562.6354167,121.91,2.748125
4465,4.5159702,-61.5,247,South America,11.34238894,2152.335486,23.51534376,0.001912781,1.349991445,0.3395819,-0.876179691,437.9945139,1157,701.3368056,122.36,5.029930556
4466,4.5159702,-60.5,218,South America,11.32724998,1836.744931,24.08375434,0.0006195,0.892000014,0.004575997,-0.957758394,235.5450694,1267,605.1892361,120.7,8.156180556
4467,4.5159702,-59.5,90,South America,10.56809712,1937.326458,24.89071905,3.08E-05,0.069500002,0.000319481,-1.121829559,154.1997917,1294,440.21875,116.64,5.127916667
4468,4.5159702,-58.5,85,South America,10.68559722,2102.017569,26.48326764,0.025148679,5.123694496,-6.062037385,-1.322266813,187.6622917,538,117.8784722,110.24,6.837777778
4469,4.5159702,-57.5,25,South America,11.27395837,2060.959722,26.42214262,0.103621655,8.14130753,-4.780113366,-1.583295722,192.2254167,426,117.9427083,101.66,6.117152778
4470,4.5159702,-56.5,46,South America,11.37910426,2183.776042,26.27391871,0.018861226,2.646382289,0,-1.810948242,154.4311806,521,145.6145833,95.51,3.853125
4471,4.5159702,-55.5,78,South America,11.33368787,2265.312292,26.37522368,0.103455883,46.91791135,0.196265314,-1.900974832,126.5229167,322,109.5729167,83.7,4.140833333
4472,4.5159702,-54.5,51,South America,10.9583818,2470.909097,25.98729427,0.065579624,40.90397555,-7.260462161,-1.881493061,174.0302083,531,125.9982639,76.8,3.736319444
4473,4.5159702,-53.5,21,South America,10.76861803,2725.582569,25.44280902,0.012964411,14.62269816,0.056337459,-1.864872691,221.7461806,387,134.1458333,70.6,4.833055556
4474,4.5159702,-52.5,102,South America,10.67880485,3090.621793,25.55306821,0.01516624,15.07315608,-0.648883527,-1.94853732,272.3829861,231,73.50545455,70.61,9.735825127
4475,4.5159702,-51.5,4,South America,10.93192649,3093.924557,25.9734884,0.008001126,1.512494906,-0.568128888,-2.016086406,259.0572917,162,18.11282051,60.89,6.221570066
4555,5.5159702,-77.5,13,South America,8.999451386,5858.953462,25.5120318,5.94E-06,0.020999999,7.15E-05,-2.333848114,252.2059028,911,175.0504202,120.71,13.76946507
4556,5.5159702,-76.5,78,South America,9.795124955,5463.210486,24.01224536,0.000969367,1.328777089,0.006726309,-2.593946182,105.758125,3443,588.3333333,129.23,17.80319444
4557,5.5159702,-75.5,106,South America,10.26870833,2355.423403,18.15598003,3.70E-05,0.053499998,0.00037757,-2.772813372,-3.746944444,2942,1804.977431,134.18,22.09305556
4558,5.5159702,-74.5,110,South America,10.95818056,2315.618681,23.89488772,0.010934519,3.634794447,-3.072051919,-2.82232989,-56.12027778,3382,851.0208333,140.39,21.51013889
4559,5.5159702,-73.5,87,South America,12.22786807,1496.938819,14.20519416,0.003893838,1.933199715,0.021387905,-2.8251325,-25.74930556,2997,2540.637153,141.05,23.46006944
4560,5.5159702,-72.5,82,South America,12.65395832,2233.639514,19.71465421,0.00465508,0.842498228,0.302727429,-2.728442413,45.25486111,3584,1437.71875,143.14,18.14972222
4561,5.5159702,-71.5,107,South America,13.26904166,2552.790139,26.61543777,0.003495378,5.007583135,0.385651744,-2.556326356,-6.206041667,544,165.7465278,144.24,9.823680556
4562,5.5159702,-70.5,113,South America,13.27734736,2536.528333,26.98973467,0.027166001,23.31136747,-4.883253547,-2.304801441,-64.73430556,52,116.4895833,145.01,6.439097222
4563,5.5159702,-69.5,16,South America,13.28194445,2582.969722,27.37432755,0.005809078,2.959054694,0.169674946,-1.945675009,35.07375,62,111.1944444,144.4,3.179583333
4564,5.5159702,-68.5,34,South America,13.24122934,2591.622986,27.81179197,0.003697766,4.097966157,0.346718675,-1.545109409,208.9795139,65,94.61631944,142.71,2.75625
4565,5.5159702,-67.5,261,South America,13.5176388,2474.240764,26.75419587,0.032008367,10.45126665,-7.506168377,-1.213388319,442.8147222,1415,232.0711806,140.74,6.731180556
4566,5.5159702,-66.5,223,South America,14.44953466,2430.813958,24.98674681,0.005104661,6.974222905,0.026940363,-1.053780087,676.558125,1785,578.5659722,138.54,1.201736111
4567,5.5159702,-65.5,212,South America,14.11411115,2482.078194,24.37044125,0.002560437,3.673999999,0.015279608,-1.017649884,768.6539583,2059,728.8819444,133.09,1.272013889
4568,5.5159702,-64.5,190,South America,12.67824996,2771.95625,25.72894648,0.007731177,2.903646814,0,-0.941022829,810.0441667,1070,375.6006944,131.41,1.763680556
4569,5.5159702,-63.5,195,South America,12.12620821,2708.924514,25.32222077,0.007610444,3.262072347,0,-0.916199083,819.6972917,1076,479.9236111,124.32,4.661041667
4570,5.5159702,-62.5,213,South America,11.88940275,2407.943681,24.09012413,0.006718499,2.600949667,-2.369690652,-0.956297159,642.2338889,2083,846.5503472,122.44,4.837986111
4571,5.5159702,-61.5,222,South America,11.4853403,2162.78375,21.89554948,0.000153625,0.33705573,0.001348983,-1.118388883,527.1518056,1464,1110.385417,119.58,4.991458333
4572,5.5159702,-60.5,247,South America,10.98833334,2076.205903,22.48661228,0.006010789,1.770114699,-0.846865896,-1.376271698,301.3001389,2000,831.0902778,116.26,4.468194444
4573,5.5159702,-59.5,127,South America,10.32467364,2148.629306,25.10456393,0.028264884,5.194603278,-8.235941077,-1.626909124,140.3521528,1303,325.9513889,112.82,5.337291667
4574,5.5159702,-58.5,48,South America,10.52282639,2130.779653,26.43149015,0.021080722,4.537336579,-4.027497779,-1.823622139,112.0697917,590,86.75347222,106.08,8.512152778
4575,5.5159702,-57.5,81,South America,10.98607028,2038.086183,26.88356585,0.024604043,8.808909603,-7.982896807,-1.910929067,91.23659722,91,32.35017422,100.16,10.67708994
4576,5.5159702,-56.5,86,South America,10.4363678,2055.59134,26.96762253,0.032250952,9.839419095,-0.182494964,-1.961609982,36.49604167,84,23.99080882,93.16,7.341836735
4577,5.5159702,-55.5,130,South America,10.58294639,2160.659146,26.79687598,0.013193342,5.423395277,-3.096402905,-1.966778917,0.683819444,151,25.55950266,81.59,13.16791324
4578,5.5159702,-54.5,93,South America,10.40446582,2331.307359,26.44525709,0.012880811,4.053949747,-2.070031004,-1.953141484,19.27743056,191,37.24358974,73.57,11.01565603
4579,5.5159702,-53.5,68,South America,10.31060765,2626.697375,25.92094862,0.001566975,2.218245788,0.010120478,-1.955074965,39.203125,156,59.94475138,67.86,9.946723244
4580,5.5159702,-52.5,48,South America,10.1715389,2769.643133,25.69934961,0.000263366,0.465621786,0.002170655,-2.002470143,11.50284722,99,29.96703297,62.87,19.24314147
4669,6.5159702,-77.5,31,South America,9.835321833,4460.339373,26.10408012,3.12E-05,0.079000001,0.000323586,-2.288563985,-57.47430556,810,226.2380952,117.24,11.87531393
4670,6.5159702,-76.5,92,South America,10.44284722,4052.105556,23.56869878,0.012344133,9.243493775,0.279016767,-2.647853887,-182.6559028,3481,834.6510417,125.7,13.159375
4671,6.5159702,-75.5,129,South America,10.41675693,2545.10625,18.70195226,0.008358731,10.67820099,0.029902276,-2.937507527,-269.7279167,2614,1872.251736,130.81,24.30569444
4672,6.5159702,-74.5,66,South America,10.82998602,2874.293472,26.08459463,0.023879788,7.870482082,-4.143687305,-3.049494553,-355.4652083,1477,452.7517361,135.92,20.71659722
4673,6.5159702,-73.5,83,South America,11.66759721,2143.704722,22.4689673,0.005132733,2.305742382,0.382330465,-3.036014177,-253.4738889,3254,1124.223958,137.83,20.99479167
4674,6.5159702,-72.5,50,South America,11.60020139,1645.999792,13.0487173,0.000226938,0.333999997,0.001904195,-2.92268692,-131.6145833,4291,2607.621528,139.05,16.08979167
4675,6.5159702,-71.5,188,South America,12.46197912,2382.527153,25.64978354,0.00299611,2.128446336,0.265276357,-2.551201656,-85.81847222,2493,285.4375,141.37,14.34423611
4676,6.5159702,-70.5,203,South America,13.36272943,2151.975347,27.02981071,0.007919277,13.70889937,0.40928923,-2.203547991,-78.19298611,40,113.1440972,141.37,11.97520833
4677,6.5159702,-69.5,156,South America,14.03887535,2154.656528,27.29803589,0.02570478,16.32438833,-2.969537119,-1.902450552,11.82263889,36,93.10416667,140.48,6.72
4678,6.5159702,-68.5,118,South America,13.90231942,2182.749931,27.62832696,0.032440709,28.83963415,-4.210420281,-1.631568815,118.9098611,44,77.984375,139.12,8.554444444
4679,6.5159702,-67.5,270,South America,13.80170149,2149.776181,27.72530296,0.059230667,34.33039907,-16.37229327,-1.375272856,264.5125694,385,67.62673611,137.1,7.714652778
4680,6.5159702,-66.5,214,South America,14.28911109,2112.233681,25.76301678,0.000372625,0.700500002,0.002941851,-1.224504921,462.8645139,1370,372.5694444,135.49,3.342083333
4681,6.5159702,-65.5,207,South America,13.18927782,2150.1225,25.54970368,6.34E-05,0.1765,0.000612611,-1.145781818,545.7495139,1340,425.5850694,132.75,2.567777778
4682,6.5159702,-64.5,197,South America,12.05379843,2236.845486,26.3375055,0.01403206,3.550681703,0,-1.028818935,636.5134722,463,219.1736111,129.46,2.367013889
4683,6.5159702,-63.5,213,South America,11.93101374,2155.858889,25.89174826,0.036674365,17.63379645,-3.601705254,-0.904545679,625.1270833,515,338.7326389,125,5.592847222
4684,6.5159702,-62.5,203,South America,11.54310407,1958.146111,25.34169328,0.035192934,10.92052294,-1.487869739,-0.957730606,475.6897222,1152,435.7743056,120.24,9.044166667
4685,6.5159702,-61.5,193,South America,11.5301597,1879.483889,25.54726128,0.004237945,1.952303412,0.166976462,-1.244664327,294.9072917,987,256.15625,116.81,8.496180556
4686,6.5159702,-60.5,204,South America,10.98338189,1902.017153,24.96383854,0.032504845,5.872013162,-10.0246001,-1.770192434,90.19368056,937,328.03125,111.71,4.488125
4687,6.5159702,-59.5,16,South America,9.838729102,2059.202361,25.99305526,0.024218996,4.351628758,-5.508923805,-2.200103876,-128.1940278,182,121.5434028,106.59,3.828541667
4688,6.5159702,-58.5,132,South America,9.271131251,2000.792298,26.40147268,0.036078244,9.074174812,-10.74083245,-2.339298298,-131.5986111,191,47.34909091,101.21,14.05199507
4689,6.5159702,-57.5,95,South America,9.38795559,1969.073917,27.04287933,0.006859154,6.764829328,0.137555111,-2.217218679,-100.273125,31,7.371040724,94.04,16.97668342
4787,7.5159702,-81.5,31,South America,12.11878889,2831.085188,26.01851564,0.0003395,0.977000009,0.002711939,-1.44092917,-326.1786806,366,90.60220994,67.51,22.09428315
4788,7.5159702,-80.5,78,South America,11.80510854,2095.530129,25.91647074,0.000673291,1.223332838,0.004917266,-1.711774315,-179.5884722,1042,203.3123288,72.15,26.69666048
4791,7.5159702,-77.5,75,South America,9.436658828,2950.774941,25.78227764,0.011892169,4.916746923,-2.036088008,-2.430431454,-313.9865972,1324,242.8605072,114.85,9.817049949
4792,7.5159702,-76.5,60,South America,9.206169344,2990.92221,25.18845198,0.009784998,5.874225807,0.415327094,-2.806005276,-396.1706944,2803,445.5263158,121.6,18.20191286
4793,7.5159702,-75.5,47,South America,10.33833335,2844.788681,24.03933593,0.010538849,4.063440142,-2.243891834,-3.175664933,-551.5329167,3238,717.4114583,126.9,21.53972222
4794,7.5159702,-74.5,61,South America,10.67604167,3171.462292,25.64325173,0.004818553,3.106226577,-0.255657518,-3.377867763,-714.7401389,1508,493.2517361,130.87,14.9575
4795,7.5159702,-73.5,112,South America,12.14950695,2257.56125,25.10636746,0.049739193,25.23849208,-9.830343741,-3.365423307,-470.2263194,3232,561.5868056,133.91,23.37034722
4796,7.5159702,-72.5,204,South America,10.77461804,1669.716667,17.26560272,6.75E-06,0.014,8.04E-05,-3.205995079,-424.5663889,3675,1796.934028,134.02,21.90722222
4797,7.5159702,-71.5,190,South America,11.53390974,2017.501806,25.24869183,0.021676567,8.345509382,-0.071436073,-2.772519352,-245.9481944,2926,379.6996528,135.6,20.72513889
4798,7.5159702,-70.5,129,South America,12.75242351,1766.271458,27.42249971,0.025707202,9.99624275,-12.70063742,-2.372458626,-131.3567361,89,120.0086806,135.91,18.06972222
4799,7.5159702,-69.5,148,South America,13.62222195,1764.295625,27.4318437,0.023334275,19.44389633,-6.269979784,-2.094283524,-55.15416667,33,88.27430556,135.09,11.77944444
4800,7.5159702,-68.5,129,South America,13.95624306,1758.976597,27.42543285,0.023566005,25.38483371,-4.739753337,-1.871801802,28.19618056,26,66.75,134.76,12.57215278
4801,7.5159702,-67.5,228,South America,13.44831934,1740.794375,27.48808679,0.048435542,51.59505474,-10.49696836,-1.645958035,113.4936111,260,49.43402778,133.98,14.17826389
4802,7.5159702,-66.5,237,South America,12.94057636,1660.280208,27.45454309,0.099986826,85.14506867,-14.67027567,-1.478462141,207.7170139,510,66.80034722,130.61,11.44173611
4803,7.5159702,-65.5,266,South America,12.57347911,1643.048194,27.37961716,0.06594848,44.52701759,-14.0263281,-1.36702112,251.4295833,926,89.72569444,128.42,8.884652778
4804,7.5159702,-64.5,200,South America,12.02461107,1550.574306,27.22727717,0.044122227,15.89540597,-9.25769856,-1.217519052,297.83625,576,124.7170139,123.54,6.275902778
4805,7.5159702,-63.5,213,South America,12.30836117,1496.441319,26.66592387,0.057469518,20.32872337,-0.01449795,-1.043461202,308.2172917,544,216.3611111,120.95,10.39034722
4806,7.5159702,-62.5,41,South America,11.70539559,1481.388611,25.74773178,0.23411783,45.72573068,0.713395767,-1.095560203,187.1904861,328,262.2135417,117.38,11.84048611
4807,7.5159702,-61.5,219,South America,11.26535409,1639.018333,25.5891146,0.000342,0.500000008,0.002729399,-1.478096914,10.92402778,522,212.7048611,111.45,8.046388889
4808,7.5159702,-60.5,105,South America,10.39737504,1823.898958,25.76183678,3.56E-05,0.113999996,0.000364888,-2.054542854,-207.3709028,318,131.5642361,106.78,5.580625
4809,7.5159702,-59.5,50,South America,9.509719311,2081.597511,26.23788515,0.000176088,0.23265099,0.176175135,-2.547747364,-421.1027083,279,57.02608696,101.37,6.061888112
4810,7.5159702,-58.5,71,South America,8.634263251,2038.125109,26.70327576,0.002810063,3.346499978,0.016507849,-2.66444848,-395.3834722,84,23.80382775,94.78,10.90801001
4905,8.5159702,-83.5,146,South America,13.12195218,3188.578777,25.19293656,0.000377187,0.571500005,0.002973282,-1.108735523,-2022.96,1369,225.1555556,57.02,24.46603698
4906,8.5159702,-82.5,165,South America,11.6609289,3104.932838,23.16092932,0.000889312,0.879499995,0.006247475,-1.369573202,-1391.378681,2715,564.1673913,63.67,25.86907092
4907,8.5159702,-81.5,50,South America,10.96434525,3049.313988,24.11762028,0.000492625,0.660499988,0.003751715,-1.525425666,-1023.476944,1920,422.4868687,70.73,22.19491965
4908,8.5159702,-80.5,126,South America,10.23464599,2576.263974,25.83093842,0.007753195,6.108959237,0.037513289,-1.794854727,-801.3854167,1286,228.026694,75.83,24.97342954
4909,8.5159702,-79.5,93,South America,8.975790394,2266.689043,26.55740937,0.001506064,1.787724731,0.354893884,-2.012707808,-434.2967361,659,88.2601626,85.12,31.68546638
4910,8.5159702,-78.5,42,South America,8.482634215,2347.588789,26.09944793,0.000807599,0.169791372,3.45E-05,-2.377335951,-480.2165972,842,117.4488636,97.74,12.12351072
4911,8.5159702,-77.5,62,South America,8.675499272,2340.354146,25.50629833,0.00106565,0.200596225,0.079764356,-2.787881394,-611.0841667,1445,225.1421911,107.34,11.87307499
4912,8.5159702,-76.5,57,South America,8.396633049,1879.002312,26.67247487,0.003455374,1.789741666,0.386882706,-3.235185477,-468.6263889,761,101.9041096,115.92,23.98292561
4913,8.5159702,-75.5,105,South America,11.65368765,1846.485972,27.58991459,0.04107986,27.30049275,0.501109807,-3.615368076,-512.5897917,506,57.828125,121.63,25.28680556
4914,8.5159702,-74.5,42,South America,11.83165284,2621.780208,27.15480816,0.108471629,71.42365772,-3.784753657,-3.89251707,-728.6165278,1673,191.2673611,124.36,18.78527778
4915,8.5159702,-73.5,38,South America,12.0974514,2077.900486,24.56031077,0.037852113,26.58329032,-3.862248219,-3.947505789,-686.8713889,2449,626.8263889,126.45,21.50548611
4916,8.5159702,-72.5,137,South America,11.28726392,2152.672222,26.46522887,0.000206812,0.507000002,0.001754535,-3.693208042,-631.9975,2871,298.7621528,129.17,23.18868056
4917,8.5159702,-71.5,167,South America,10.22542356,1397.575417,20.38665048,0.000382813,0.489000006,0.003011955,-3.401836522,-390.7074306,4296,1433.217014,129.12,21.31680556
4918,8.5159702,-70.5,166,South America,11.40594432,1485.39125,23.15767071,0.007855628,4.387892791,0.038072498,-2.932899871,-294.4849306,4228,906.8472222,129.98,19.61611111
4919,8.5159702,-69.5,107,South America,12.97038181,1551.129514,27.67448493,0.006885188,2.135021046,-0.211426941,-2.595917549,-243.4159028,308,105.4340278,130,19.03486111
4920,8.5159702,-68.5,124,South America,13.84523619,1453.935208,27.44651413,0.008360542,7.130055728,0.039998773,-2.391237262,-179.4820139,107,69.51388889,127.62,13.49680556
4921,8.5159702,-67.5,168,South America,13.669778,1377.512778,27.53846152,0.007290398,3.792721142,0.032875386,-2.184658774,-84.53361111,96,68.32638889,126.21,17.54430556
4922,8.5159702,-66.5,119,South America,13.11236808,1292.012778,27.17265737,0.002233251,5.339222879,0.013632427,-1.993104727,-8.770208333,172,103.3524306,124.72,13.22020833
4924,8.5159702,-64.5,136,South America,13.07017365,1146.413819,27.00227081,0.009975453,3.146970305,-0.102427749,-1.600732052,49.48118056,309,166.3767361,117.93,15.40083333
4925,8.5159702,-63.5,129,South America,12.61067364,1137.6625,27.01728297,0.03507854,11.36125468,-3.655094276,-1.401752932,60.90631944,224,111.5815972,114.74,15.73875
4926,8.5159702,-62.5,162,South America,11.88775689,1308.572431,26.11755032,0.082011223,35.0513518,-15.0172576,-1.409722748,-11.92034722,627,139.7777778,111.15,18.46451389
4927,8.5159702,-61.5,96,South America,10.32531938,1690.345486,25.9552121,0.073192999,34.31267595,-32.45526091,-1.67363134,-203.0509028,634,91.46354167,106.86,6.620799644
4928,8.5159702,-60.5,90,South America,9.567598234,1944.584384,26.18540342,0.009951361,3.198780196,0,-2.127650192,-441.0398611,136,23.09512761,101.23,4.136660181
4929,8.5159702,-59.5,106,South America,9.47917195,2115.60127,26.26937467,0.007224633,2.686059798,-1.973330714,-2.507360221,-536.3976389,45,15.43396226,95.16,8.766044341
